,RUN,Serie,valor_cuota,Fecha,uf,tipo_cambio,tac_total
14050,BANSANDER-C,APV,,2018-05-30,27075.71,1,0.0
14051,BANSANDER-C,APV,,2018-05-31,27078.32,1,0.0
14052,BANSANDER-C,APV,,2018-06-13,27112.71,1,0.0
14053,BANSANDER-C,APV,,2018-06-21,27134.37,1,0.0
14054,BANSANDER-C,APV,,2018-06-25,27145.21,1,0.0
14055,BANSANDER-C,APV,,2018-07-05,27172.33,1,0.0
14056,BANSANDER-C,APV,,2018-07-11,27184.94,1,0.0
14057,BANSANDER-C,APV,,2018-07-14,27187.57,1,0.0
14058,BANSANDER-C,APV,,2018-07-21,27193.71,1,0.0
14059,BANSANDER-C,APV,,2018-07-24,27196.34,1,0.0
14060,BANSANDER-C,APV,,2018-07-25,27197.22,1,0.0
14061,BANSANDER-C,APV,,2018-07-29,27200.72,1,0.0
14062,BANSANDER-C,APV,,2018-07-30,27201.6,1,0.0
14063,BANSANDER-C,APV,,2018-08-03,27205.11,1,0.0
14064,BANSANDER-C,APV,,2018-08-16,27234.91,1,0.0
14065,BANSANDER-C,APV,,2018-08-17,27238.42,1,0.0
14066,BANSANDER-C,APV,,2018-08-20,27248.94,1,0.0
14067,BANSANDER-C,APV,,2018-08-28,27277.03,1,0.0
14068,BANSANDER-C,APV,,2018-08-31,27287.57,1,0.0
14069,BANSANDER-C,APV,,2018-09-02,27294.6,1,0.0
14070,BANSANDER-C,APV,,2018-09-06,27308.66,1,0.0
14071,BANSANDER-C,APV,,2018-09-10,27321.03,1,0.0
14072,BANSANDER-C,APV,,2018-09-12,27324.67,1,0.0
14073,BANSANDER-C,APV,,2018-01-09,26805.92,1,0.0
14074,BANSANDER-C,APV,,2018-01-17,26812.84,1,0.0
14075,BANSANDER-C,APV,,2018-01-26,26820.62,1,0.0
14076,BANSANDER-C,APV,,2018-01-29,26823.21,1,0.0
14077,BANSANDER-C,APV,,2018-01-30,26824.08,1,0.0
14078,BANSANDER-C,APV,,2018-01-31,26824.94,1,0.0
14079,BANSANDER-C,APV,,2018-02-05,26829.27,1,0.0
14080,BANSANDER-C,APV,,2018-02-11,26842.29,1,0.0
14081,BANSANDER-C,APV,,2018-02-12,26847.07,1,0.0
14082,BANSANDER-C,APV,,2018-02-19,26880.57,1,0.0
14083,BANSANDER-C,APV,,2018-02-22,26894.94,1,0.0
14084,BANSANDER-C,APV,,2018-02-24,26904.52,1,0.0
14085,BANSANDER-C,APV,,2018-02-26,26914.11,1,0.0
14086,BANSANDER-C,APV,,2018-03-01,26928.49,1,0.0
14087,BANSANDER-C,APV,,2018-03-02,26933.29,1,0.0
14088,BANSANDER-C,APV,,2018-03-15,26966.89,1,0.0
14089,BANSANDER-C,APV,,2018-03-18,26966.89,1,0.0
14090,BANSANDER-C,APV,,2018-03-26,26966.89,1,0.0
14091,BANSANDER-C,APV,,2018-04-04,26966.89,1,0.0
14092,BANSANDER-C,APV,,2018-04-06,26966.89,1,0.0
14093,BANSANDER-C,APV,,2018-04-09,26966.89,1,0.0
14094,BANSANDER-C,APV,,2018-04-26,26997.44,1,0.0
14095,BANSANDER-C,APV,,2018-05-09,27020.82,1,0.0
14096,BANSANDER-C,APV,,2018-09-16,27331.95,1,0.0
14097,BANSANDER-C,APV,,2018-09-24,27346.52,1,0.0
14098,BANSANDER-C,APV,,2018-09-30,27357.45,1,0.0
14099,BANSANDER-D,APV,,2018-01-08,26805.05,1,0.0
14100,BANSANDER-D,APV,,2018-01-10,26806.78,1,0.0
14101,BANSANDER-D,APV,,2018-01-13,26809.38,1,0.0
14102,BANSANDER-D,APV,,2018-01-21,26816.29,1,0.0
14103,BANSANDER-D,APV,,2018-01-30,26824.08,1,0.0
14104,BANSANDER-D,APV,,2018-02-02,26826.67,1,0.0
14105,BANSANDER-D,APV,,2018-02-03,26827.54,1,0.0
14106,BANSANDER-D,APV,,2018-02-04,26828.4,1,0.0
14107,BANSANDER-D,APV,,2018-02-12,26847.07,1,0.0
14108,BANSANDER-D,APV,,2018-02-16,26866.21,1,0.0
14109,BANSANDER-D,APV,,2018-02-17,26870.99,1,0.0
14110,BANSANDER-D,APV,,2018-02-18,26875.78,1,0.0
14111,BANSANDER-D,APV,,2018-02-26,26914.11,1,0.0
14112,BANSANDER-D,APV,,2018-02-28,26923.7,1,0.0
14113,BANSANDER-D,APV,,2018-03-01,26928.49,1,0.0
14114,BANSANDER-D,APV,,2018-03-09,26966.89,1,0.0
14115,BANSANDER-D,APV,,2018-03-13,26966.89,1,0.0
14116,BANSANDER-D,APV,,2018-03-14,26966.89,1,0.0
14117,BANSANDER-D,APV,,2018-03-16,26966.89,1,0.0
14118,BANSANDER-D,APV,,2018-03-17,26966.89,1,0.0
14119,BANSANDER-D,APV,,2018-03-30,26966.89,1,0.0
14120,BANSANDER-D,APV,,2018-04-02,26966.89,1,0.0
14121,BANSANDER-D,APV,,2018-04-05,26966.89,1,0.0
14122,BANSANDER-D,APV,,2018-04-07,26966.89,1,0.0
14123,BANSANDER-D,APV,,2018-04-11,26970.48,1,0.0
14124,BANSANDER-D,APV,,2018-04-12,26972.28,1,0.0
14125,BANSANDER-D,APV,,2018-04-15,26977.67,1,0.0
14126,BANSANDER-D,APV,,2018-04-17,26981.26,1,0.0
14127,BANSANDER-D,APV,,2018-04-20,26986.65,1,0.0
14128,BANSANDER-D,APV,,2018-04-25,26995.64,1,0.0
14129,BANSANDER-D,APV,,2018-04-26,26997.44,1,0.0
14130,BANSANDER-D,APV,,2018-04-30,27004.63,1,0.0
14131,BANSANDER-D,APV,,2018-05-03,27010.03,1,0.0
14132,BANSANDER-D,APV,,2018-05-06,27015.43,1,0.0
14133,BANSANDER-D,APV,,2018-05-25,27062.63,1,0.0
14134,BANSANDER-D,APV,,2018-05-28,27070.47,1,0.0
14135,BANSANDER-D,APV,,2018-05-29,27073.09,1,0.0
14136,BANSANDER-D,APV,,2018-06-03,27086.17,1,0.0
14137,BANSANDER-D,APV,,2018-06-05,27091.41,1,0.0
14138,BANSANDER-D,APV,,2018-06-08,27099.26,1,0.0
14139,BANSANDER-D,APV,,2018-06-14,27115.41,1,0.0
14140,BANSANDER-D,APV,,2018-06-15,27118.12,1,0.0
14141,BANSANDER-D,APV,,2018-06-17,27123.54,1,0.0
14142,BANSANDER-D,APV,,2018-06-19,27128.95,1,0.0
14143,BANSANDER-D,APV,,2018-06-21,27134.37,1,0.0
14144,BANSANDER-D,APV,,2018-06-23,27139.79,1,0.0
14145,BANSANDER-D,APV,,2018-06-29,27156.06,1,0.0
14146,BANSANDER-D,APV,,2018-07-05,27172.33,1,0.0
14147,BANSANDER-D,APV,,2018-07-08,27180.47,1,0.0
14148,BANSANDER-D,APV,,2018-07-17,27190.2,1,0.0
14149,BANSANDER-D,APV,,2018-08-04,27205.99,1,0.0
14150,BANSANDER-D,APV,,2018-08-14,27227.9,1,0.0
14151,BANSANDER-D,APV,,2018-08-15,27231.4,1,0.0
14152,BANSANDER-D,APV,,2018-08-17,27238.42,1,0.0
14153,BANSANDER-D,APV,,2018-08-20,27248.94,1,0.0
14154,BANSANDER-D,APV,,2018-08-23,27259.47,1,0.0
14155,BANSANDER-D,APV,,2018-09-02,27294.6,1,0.0
14156,BANSANDER-D,APV,,2018-09-06,27308.66,1,0.0
14157,BANSANDER-D,APV,,2018-09-11,27322.85,1,0.0
14158,BANSANDER-D,APV,,2018-09-21,27341.05,1,0.0
14159,BANSANDER-D,APV,,2018-09-25,27348.34,1,0.0
14160,BANSANDER-D,APV,,2018-09-27,27351.98,1,0.0
14161,BANSANDER-E,APV,,2018-01-08,26805.05,1,0.0
14162,BANSANDER-E,APV,,2018-01-16,26811.97,1,0.0
14163,BANSANDER-E,APV,,2018-01-22,26817.16,1,0.0
14164,BANSANDER-E,APV,,2018-01-24,26818.89,1,0.0
14165,BANSANDER-E,APV,,2018-01-25,26819.75,1,0.0
14166,BANSANDER-E,APV,,2018-01-28,26822.35,1,0.0
14167,BANSANDER-E,APV,,2018-02-03,26827.54,1,0.0
14168,BANSANDER-E,APV,,2018-02-04,26828.4,1,0.0
14169,BANSANDER-E,APV,,2018-02-10,26837.51,1,0.0
14170,BANSANDER-E,APV,,2018-02-13,26851.86,1,0.0
14171,BANSANDER-E,APV,,2018-02-14,26856.64,1,0.0
14172,BANSANDER-E,APV,,2018-02-20,26885.36,1,0.0
14173,BANSANDER-E,APV,,2018-02-27,26918.9,1,0.0
14174,BANSANDER-E,APV,,2018-03-17,26966.89,1,0.0
14175,BANSANDER-E,APV,,2018-03-18,26966.89,1,0.0
14176,BANSANDER-E,APV,,2018-03-25,26966.89,1,0.0
14177,BANSANDER-E,APV,,2018-07-29,27200.72,1,0.0
14178,BANSANDER-E,APV,,2018-07-31,27202.48,1,0.0
14179,BANSANDER-E,APV,,2018-08-02,27204.23,1,0.0
14180,BANSANDER-E,APV,,2018-08-04,27205.99,1,0.0
14181,BANSANDER-E,APV,,2018-08-05,27206.86,1,0.0
14182,BANSANDER-E,APV,,2018-08-09,27210.37,1,0.0
14183,BANSANDER-E,APV,,2018-08-10,27213.87,1,0.0
14184,BANSANDER-E,APV,,2018-08-15,27231.4,1,0.0
14185,BANSANDER-E,APV,,2018-08-16,27234.91,1,0.0
14186,BANSANDER-E,APV,,2018-08-17,27238.42,1,0.0
14187,BANSANDER-E,APV,,2018-08-18,27241.92,1,0.0
14188,BANSANDER-E,APV,,2018-08-20,27248.94,1,0.0
14189,BANSANDER-E,APV,,2018-08-28,27277.03,1,0.0
14190,BANSANDER-E,APV,,2018-08-29,27280.54,1,0.0
14191,BANSANDER-E,APV,,2018-08-31,27287.57,1,0.0
14192,BANSANDER-E,APV,,2018-09-06,27308.66,1,0.0
14193,BANSANDER-E,APV,,2018-09-08,27315.69,1,0.0
14194,BANSANDER-E,APV,,2018-09-09,27319.21,1,0.0
14195,BANSANDER-E,APV,,2018-09-10,27321.03,1,0.0
14196,BANSANDER-E,APV,,2018-09-30,27357.45,1,0.0
14197,BANSANDER-A,APV,,2018-10-03,27362.91,1,0.0
14198,BANSANDER-C,APV,,2018-10-06,27368.38,1,0.0
14199,BANSANDER-D,APV,,2018-10-05,27366.56,1,0.0
14200,BANSANDER-D,APV,,2018-10-08,27372.03,1,0.0
14201,BANSANDER-E,APV,,2018-10-03,27362.91,1,0.0
14202,BANSANDER-E,APV,,2018-10-05,27366.56,1,0.0
14203,BANSANDER-E,APV,,2018-10-07,27370.2,1,0.0
14204,BANSANDER-E,APV,,2018-03-27,26966.89,1,0.0
14205,BANSANDER-E,APV,,2018-04-10,26968.69,1,0.0
14206,BANSANDER-E,APV,,2018-04-12,26972.28,1,0.0
14207,BANSANDER-E,APV,,2018-04-17,26981.26,1,0.0
14208,BANSANDER-E,APV,,2018-04-18,26983.06,1,0.0
14209,BANSANDER-E,APV,,2018-04-22,26990.25,1,0.0
14210,BANSANDER-E,APV,,2018-04-25,26995.64,1,0.0
14211,BANSANDER-E,APV,,2018-05-22,27054.78,1,0.0
14212,BANSANDER-E,APV,,2018-05-27,27067.86,1,0.0
14213,BANSANDER-E,APV,,2018-05-29,27073.09,1,0.0
14214,BANSANDER-E,APV,,2018-06-04,27088.79,1,0.0
14215,BANSANDER-E,APV,,2018-06-05,27091.41,1,0.0
14216,BANSANDER-E,APV,,2018-06-10,27104.59,1,0.0
14217,BANSANDER-E,APV,,2018-06-13,27112.71,1,0.0
14218,BANSANDER-E,APV,,2018-06-21,27134.37,1,0.0
14219,BANSANDER-E,APV,,2018-06-27,27150.63,1,0.0
14220,BANSANDER-E,APV,,2018-06-28,27153.35,1,0.0
14221,BANSANDER-E,APV,,2018-06-30,27158.77,1,0.0
14222,BANSANDER-E,APV,,2018-07-05,27172.33,1,0.0
14223,BANSANDER-E,APV,,2018-07-08,27180.47,1,0.0
14224,BANSANDER-E,APV,,2018-07-10,27184.07,1,0.0
14225,BANSANDER-E,APV,,2018-07-18,27191.08,1,0.0
14226,BANSANDER-E,APV,,2018-07-19,27191.96,1,0.0
14227,BANSANDER-E,APV,,2018-07-22,27194.59,1,0.0
14228,BANSANDER-E,APV,,2018-07-24,27196.34,1,0.0
14229,BANSANDER-E,APV,,2018-07-26,27198.09,1,0.0
14230,BANSANDER-A,APV,,2018-01-01,26799.01,1,0.0
14231,BANSANDER-A,APV,,2018-01-14,26810.24,1,0.0
14232,BANSANDER-A,APV,,2018-01-20,26815.43,1,0.0
14233,BANSANDER-A,APV,,2018-01-21,26816.29,1,0.0
14234,BANSANDER-A,APV,,2018-01-24,26818.89,1,0.0
14235,BANSANDER-A,APV,,2018-01-25,26819.75,1,0.0
14236,BANSANDER-A,APV,,2018-01-26,26820.62,1,0.0
14237,BANSANDER-A,APV,,2018-02-08,26831.86,1,0.0
14238,BANSANDER-A,APV,,2018-02-10,26837.51,1,0.0
14239,BANSANDER-A,APV,,2018-02-18,26875.78,1,0.0
14240,BANSANDER-A,APV,,2018-02-28,26923.7,1,0.0
14241,BANSANDER-A,APV,,2018-03-04,26942.89,1,0.0
14242,BANSANDER-A,APV,,2018-03-09,26966.89,1,0.0
14243,BANSANDER-A,APV,,2018-03-13,26966.89,1,0.0
14244,BANSANDER-A,APV,,2018-04-05,26966.89,1,0.0
14245,BANSANDER-A,APV,,2018-04-15,26977.67,1,0.0
14246,BANSANDER-A,APV,,2018-04-16,26979.46,1,0.0
14247,BANSANDER-A,APV,,2018-04-19,26984.86,1,0.0
14248,BANSANDER-A,APV,,2018-04-23,26992.05,1,0.0
14249,BANSANDER-A,APV,,2018-04-26,26997.44,1,0.0
14250,BANSANDER-A,APV,,2018-05-02,27008.23,1,0.0
14251,BANSANDER-A,APV,,2018-05-11,27026.04,1,0.0
14252,BANSANDER-A,APV,,2018-05-16,27039.1,1,0.0
14253,BANSANDER-A,APV,,2018-05-24,27060.01,1,0.0
14254,BANSANDER-A,APV,,2018-06-13,27112.71,1,0.0
