,RUN,Serie,valor_cuota,Fecha,uf,tipo_cambio,tac_total
36,BANSANDER-C,Obl,,2017-02-11,26312.29,1,0.0
37,BANSANDER-C,Obl,,2017-02-27,26387.39,1,0.0
38,BANSANDER-C,Obl,,2017-03-03,26406.2,1,0.0
39,BANSANDER-C,Obl,,2017-03-04,26410.9,1,0.0
40,BANSANDER-C,Obl,,2017-03-16,26446.36,1,0.0
41,BANSANDER-C,Obl,,2017-03-18,26449.77,1,0.0
42,BANSANDER-C,Obl,,2017-03-21,26454.88,1,0.0
43,BANSANDER-C,Obl,,2017-03-22,26456.59,1,0.0
44,BANSANDER-C,Obl,,2017-03-26,26463.41,1,0.0
45,BANSANDER-C,Obl,,2017-03-30,26470.23,1,0.0
46,BANSANDER-C,Obl,,2017-04-02,26475.35,1,0.0
47,BANSANDER-C,Obl,,2017-04-10,26490.82,1,0.0
48,BANSANDER-C,Obl,,2017-04-14,26504.93,1,0.0
49,BANSANDER-C,Obl,,2017-04-18,26519.04,1,0.0
50,BANSANDER-C,Obl,,2017-04-25,26543.75,1,0.0
51,BANSANDER-C,Obl,,2017-04-26,26547.29,1,0.0
52,BANSANDER-C,Obl,,2017-05-03,26572.03,1,0.0
53,BANSANDER-C,Obl,,2017-05-13,26600.11,1,0.0
54,BANSANDER-C,Obl,,2017-05-18,26608.68,1,0.0
55,BANSANDER-C,Obl,,2017-05-20,26612.11,1,0.0
56,BANSANDER-C,Obl,,2017-05-21,26613.83,1,0.0
57,BANSANDER-C,Obl,,2017-06-07,26643.0,1,0.0
58,BANSANDER-C,Obl,,2017-06-10,26647.33,1,0.0
59,BANSANDER-C,Obl,,2017-06-11,26648.22,1,0.0
60,BANSANDER-C,Obl,,2017-06-12,26649.1,1,0.0
61,BANSANDER-C,Obl,,2017-06-21,26657.1,1,0.0
62,BANSANDER-C,Obl,,2017-06-28,26663.31,1,0.0
63,BANSANDER-C,Obl,,2017-07-05,26669.53,1,0.0
64,BANSANDER-C,Obl,,2017-07-06,26670.42,1,0.0
65,BANSANDER-C,Obl,,2017-07-10,26669.64,1,0.0
66,BANSANDER-C,Obl,,2017-07-16,26648.96,1,0.0
67,BANSANDER-C,Obl,,2017-07-17,26645.52,1,0.0
68,BANSANDER-C,Obl,,2017-07-23,26624.85,1,0.0
69,BANSANDER-C,Obl,,2017-07-25,26617.97,1,0.0
70,BANSANDER-C,Obl,,2017-07-27,26611.09,1,0.0
71,BANSANDER-C,Obl,,2017-08-04,26583.58,1,0.0
72,BANSANDER-C,Obl,,2017-08-07,26573.27,1,0.0
73,BANSANDER-C,Obl,,2017-08-12,26571.54,1,0.0
74,BANSANDER-C,Obl,,2017-08-16,26578.39,1,0.0
75,BANSANDER-C,Obl,,2017-08-23,26590.38,1,0.0
76,BANSANDER-C,Obl,,2017-08-24,26592.1,1,0.0
77,BANSANDER-C,Obl,,2017-08-28,26598.95,1,0.0
78,BANSANDER-C,Obl,,2017-08-29,26600.67,1,0.0
79,BANSANDER-C,Obl,,2017-09-07,26616.1,1,0.0
80,BANSANDER-C,Obl,,2017-09-08,26617.82,1,0.0
81,BANSANDER-C,Obl,,2017-09-14,26628.4,1,0.0
82,BANSANDER-C,Obl,,2017-09-21,26640.81,1,0.0
83,BANSANDER-C,Obl,,2017-09-24,26646.14,1,0.0
84,BANSANDER-D,Obl,,2017-02-04,26311.41,1,0.0
85,BANSANDER-D,Obl,,2017-02-07,26306.32,1,0.0
86,BANSANDER-D,Obl,,2017-02-08,26304.62,1,0.0
87,BANSANDER-D,Obl,,2017-02-19,26349.81,1,0.0
88,BANSANDER-D,Obl,,2017-02-22,26363.9,1,0.0
89,BANSANDER-D,Obl,,2017-02-24,26373.29,1,0.0
90,BANSANDER-D,Obl,,2017-03-02,26401.49,1,0.0
91,BANSANDER-D,Obl,,2017-03-03,26406.2,1,0.0
92,BANSANDER-D,Obl,,2017-03-04,26410.9,1,0.0
93,BANSANDER-D,Obl,,2017-03-07,26425.02,1,0.0
94,BANSANDER-D,Obl,,2017-03-13,26441.25,1,0.0
95,BANSANDER-D,Obl,,2017-03-18,26449.77,1,0.0
96,BANSANDER-D,Obl,,2017-03-27,26465.12,1,0.0
97,BANSANDER-D,Obl,,2017-03-31,26471.94,1,0.0
98,BANSANDER-D,Obl,,2017-04-03,26477.06,1,0.0
99,BANSANDER-D,Obl,,2017-04-17,26515.51,1,0.0
100,BANSANDER-D,Obl,,2017-04-20,26526.1,1,0.0
101,BANSANDER-D,Obl,,2017-04-21,26529.63,1,0.0
102,BANSANDER-D,Obl,,2017-04-22,26533.16,1,0.0
103,BANSANDER-D,Obl,,2017-04-26,26547.29,1,0.0
104,BANSANDER-D,Obl,,2017-05-07,26586.17,1,0.0
105,BANSANDER-D,Obl,,2017-05-18,26608.68,1,0.0
106,BANSANDER-D,Obl,,2017-05-19,26610.4,1,0.0
107,BANSANDER-D,Obl,,2017-05-20,26612.11,1,0.0
108,BANSANDER-D,Obl,,2017-05-23,26617.26,1,0.0
109,BANSANDER-D,Obl,,2017-05-25,26620.69,1,0.0
110,BANSANDER-D,Obl,,2017-05-30,26629.27,1,0.0
111,BANSANDER-D,Obl,,2017-06-02,26634.42,1,0.0
112,BANSANDER-D,Obl,,2017-06-05,26639.57,1,0.0
113,BANSANDER-C,Obl,,2017-10-01,26658.56,1,0.0
114,BANSANDER-C,Obl,,2017-10-04,26663.89,1,0.0
115,BANSANDER-C,Obl,,2017-10-07,26669.22,1,0.0
116,BANSANDER-C,Obl,,2017-10-10,26671.05,1,0.0
117,BANSANDER-C,Obl,,2017-10-14,26664.16,1,0.0
118,BANSANDER-C,Obl,,2017-10-18,26657.27,1,0.0
119,BANSANDER-C,Obl,,2017-10-29,26638.34,1,0.0
120,BANSANDER-C,Obl,,2017-10-30,26636.62,1,0.0
121,BANSANDER-C,Obl,,2017-10-31,26634.9,1,0.0
122,BANSANDER-C,Obl,,2017-11-05,26626.3,1,0.0
123,BANSANDER-C,Obl,,2017-11-16,26656.6,1,0.0
124,BANSANDER-C,Obl,,2017-11-18,26667.23,1,0.0
125,BANSANDER-C,Obl,,2017-11-21,26683.19,1,0.0
126,BANSANDER-C,Obl,,2017-11-24,26699.16,1,0.0
127,BANSANDER-C,Obl,,2017-11-30,26731.12,1,0.0
128,BANSANDER-C,Obl,,2017-12-05,26757.79,1,0.0
129,BANSANDER-C,Obl,,2017-12-07,26768.46,1,0.0
130,BANSANDER-C,Obl,,2017-12-18,26786.91,1,0.0
131,BANSANDER-C,Obl,,2017-12-19,26787.78,1,0.0
132,BANSANDER-C,Obl,,2017-12-22,26790.37,1,0.0
133,BANSANDER-C,Obl,,2017-12-24,26792.09,1,0.0
134,BANSANDER-C,Obl,,2017-12-28,26795.55,1,0.0
135,BANSANDER-C,Obl,,2017-12-30,26797.28,1,0.0
136,BANSANDER-C,Obl,,2017-12-31,26798.14,1,0.0
137,BANSANDER-D,Obl,,2017-01-06,26353.08,1,0.0
138,BANSANDER-D,Obl,,2017-01-07,26353.93,1,0.0
139,BANSANDER-D,Obl,,2017-01-11,26352.23,1,0.0
140,BANSANDER-D,Obl,,2017-01-16,26343.72,1,0.0
141,BANSANDER-D,Obl,,2017-01-18,26340.32,1,0.0
142,BANSANDER-D,Obl,,2017-01-21,26335.21,1,0.0
143,BANSANDER-D,Obl,,2017-01-31,26318.21,1,0.0
144,BANSANDER-D,Obl,,2017-06-06,26641.28,1,0.0
145,BANSANDER-D,Obl,,2017-06-09,26646.44,1,0.0
146,BANSANDER-D,Obl,,2017-06-12,26649.1,1,0.0
147,BANSANDER-D,Obl,,2017-06-21,26657.1,1,0.0
148,BANSANDER-D,Obl,,2017-06-27,26662.42,1,0.0
149,BANSANDER-D,Obl,,2017-07-05,26669.53,1,0.0
150,BANSANDER-D,Obl,,2017-07-15,26652.41,1,0.0
151,BANSANDER-D,Obl,,2017-07-22,26628.3,1,0.0
152,BANSANDER-D,Obl,,2017-07-25,26617.97,1,0.0
153,BANSANDER-D,Obl,,2017-07-30,26600.77,1,0.0
154,BANSANDER-D,Obl,,2017-08-02,26590.45,1,0.0
155,BANSANDER-D,Obl,,2017-08-04,26583.58,1,0.0
156,BANSANDER-D,Obl,,2017-08-14,26574.96,1,0.0
157,BANSANDER-D,Obl,,2017-08-15,26576.68,1,0.0
158,BANSANDER-D,Obl,,2017-08-17,26580.1,1,0.0
159,BANSANDER-D,Obl,,2017-08-21,26586.95,1,0.0
160,BANSANDER-D,Obl,,2017-08-29,26600.67,1,0.0
161,BANSANDER-D,Obl,,2017-08-31,26604.1,1,0.0
162,BANSANDER-D,Obl,,2017-09-01,26605.81,1,0.0
163,BANSANDER-D,Obl,,2017-09-12,26624.85,1,0.0
164,BANSANDER-D,Obl,,2017-09-15,26630.17,1,0.0
165,BANSANDER-D,Obl,,2017-09-17,26633.72,1,0.0
166,BANSANDER-D,Obl,,2017-09-19,26637.26,1,0.0
167,BANSANDER-D,Obl,,2017-09-22,26642.59,1,0.0
168,BANSANDER-D,Obl,,2017-09-24,26646.14,1,0.0
169,BANSANDER-E,Obl,,2017-02-12,26316.98,1,0.0
170,BANSANDER-E,Obl,,2017-02-25,26377.99,1,0.0
171,BANSANDER-E,Obl,,2017-03-02,26401.49,1,0.0
172,BANSANDER-E,Obl,,2017-03-04,26410.9,1,0.0
173,BANSANDER-E,Obl,,2017-03-06,26420.31,1,0.0
174,BANSANDER-E,Obl,,2017-03-16,26446.36,1,0.0
175,BANSANDER-E,Obl,,2017-03-25,26461.7,1,0.0
176,BANSANDER-E,Obl,,2017-04-03,26477.06,1,0.0
177,BANSANDER-E,Obl,,2017-04-06,26482.18,1,0.0
178,BANSANDER-E,Obl,,2017-04-10,26490.82,1,0.0
179,BANSANDER-E,Obl,,2017-05-02,26568.49,1,0.0
180,BANSANDER-E,Obl,,2017-05-03,26572.03,1,0.0
181,BANSANDER-E,Obl,,2017-05-04,26575.56,1,0.0
182,BANSANDER-E,Obl,,2017-05-06,26582.64,1,0.0
183,BANSANDER-E,Obl,,2017-05-11,26596.68,1,0.0
184,BANSANDER-E,Obl,,2017-05-14,26601.82,1,0.0
185,BANSANDER-E,Obl,,2017-05-15,26603.54,1,0.0
186,BANSANDER-E,Obl,,2017-05-16,26605.25,1,0.0
187,BANSANDER-E,Obl,,2017-05-24,26618.97,1,0.0
188,BANSANDER-E,Obl,,2017-05-27,26624.12,1,0.0
189,BANSANDER-D,Obl,,2017-10-11,26669.33,1,0.0
190,BANSANDER-D,Obl,,2017-10-15,26662.44,1,0.0
191,BANSANDER-D,Obl,,2017-10-17,26658.99,1,0.0
192,BANSANDER-D,Obl,,2017-10-28,26640.06,1,0.0
193,BANSANDER-D,Obl,,2017-10-31,26634.9,1,0.0
194,BANSANDER-D,Obl,,2017-11-23,26693.84,1,0.0
195,BANSANDER-D,Obl,,2017-11-26,26709.81,1,0.0
196,BANSANDER-D,Obl,,2017-11-28,26720.46,1,0.0
197,BANSANDER-D,Obl,,2017-11-30,26731.12,1,0.0
198,BANSANDER-D,Obl,,2017-12-10,26780.0,1,0.0
199,BANSANDER-E,Obl,,2017-01-20,26336.91,1,0.0
200,BANSANDER-E,Obl,,2017-01-21,26335.21,1,0.0
201,BANSANDER-E,Obl,,2017-02-04,26311.41,1,0.0
202,BANSANDER-E,Obl,,2017-02-09,26302.92,1,0.0
203,BANSANDER-E,Obl,,2017-06-17,26653.54,1,0.0
204,BANSANDER-E,Obl,,2017-06-20,26656.21,1,0.0
205,BANSANDER-E,Obl,,2017-06-28,26663.31,1,0.0
206,BANSANDER-E,Obl,,2017-06-30,26665.09,1,0.0
207,BANSANDER-E,Obl,,2017-07-17,26645.52,1,0.0
208,BANSANDER-E,Obl,,2017-08-01,26593.89,1,0.0
209,BANSANDER-E,Obl,,2017-08-02,26590.45,1,0.0
210,BANSANDER-E,Obl,,2017-08-05,26580.14,1,0.0
211,BANSANDER-E,Obl,,2017-08-08,26569.83,1,0.0
212,BANSANDER-E,Obl,,2017-08-11,26569.82,1,0.0
213,BANSANDER-E,Obl,,2017-08-12,26571.54,1,0.0
214,BANSANDER-E,Obl,,2017-08-19,26583.53,1,0.0
215,BANSANDER-E,Obl,,2017-08-22,26588.67,1,0.0
216,BANSANDER-E,Obl,,2017-08-30,26602.38,1,0.0
217,BANSANDER-E,Obl,,2017-08-31,26604.1,1,0.0
218,BANSANDER-E,Obl,,2017-09-04,26610.96,1,0.0
219,BANSANDER-E,Obl,,2017-09-06,26614.39,1,0.0
220,BANSANDER-E,Obl,,2017-09-13,26626.62,1,0.0
221,BANSANDER-E,Obl,,2017-09-21,26640.81,1,0.0
222,BANSANDER-E,Obl,,2017-09-29,26655.01,1,0.0
223,BANSANDER-E,Obl,,2017-09-30,26656.79,1,0.0
224,BANSANDER-E,Obl,,2017-10-02,26660.34,1,0.0
225,BANSANDER-E,Obl,,2017-10-06,26667.44,1,0.0
226,BANSANDER-E,Obl,,2017-10-14,26664.16,1,0.0
227,BANSANDER-E,Obl,,2017-10-15,26662.44,1,0.0
228,BANSANDER-E,Obl,,2017-10-19,26655.55,1,0.0
229,BANSANDER-E,Obl,,2017-10-25,26645.22,1,0.0
230,BANSANDER-E,Obl,,2017-10-28,26640.06,1,0.0
231,BANSANDER-E,Obl,,2017-11-04,26628.02,1,0.0
232,BANSANDER-E,Obl,,2017-11-09,26619.42,1,0.0
233,BANSANDER-E,Obl,,2017-11-12,26635.35,1,0.0
234,BANSANDER-E,Obl,,2017-11-30,26731.12,1,0.0
235,BANSANDER-E,Obl,,2017-12-03,26747.12,1,0.0
236,BANSANDER-E,Obl,,2017-12-07,26768.46,1,0.0
237,BANSANDER-E,Obl,,2017-12-13,26782.59,1,0.0
238,BANSANDER-E,Obl,,2017-12-14,26783.46,1,0.0
239,BANSANDER-E,Obl,,2017-12-20,26788.64,1,0.0
240,BANSANDER-E,Obl,,2017-12-23,26791.23,1,0.0
241,BANSANDER-E,Obl,,2017-12-24,26792.09,1,0.0
242,BANSANDER-E,Obl,,2017-12-31,26798.14,1,0.0
243,BANSANDER-A,Obl,,2017-01-16,26343.72,1,0.0
244,BANSANDER-A,Obl,,2017-01-17,26342.02,1,0.0
245,BANSANDER-A,Obl,,2017-01-19,26338.61,1,0.0
246,BANSANDER-A,Obl,,2017-01-20,26336.91,1,0.0
247,BANSANDER-A,Obl,,2017-01-24,26330.11,1,0.0
248,BANSANDER-A,Obl,,2017-01-25,26328.41,1,0.0
249,BANSANDER-A,Obl,,2017-02-01,26316.51,1,0.0
250,BANSANDER-A,Obl,,2017-02-17,26340.43,1,0.0
251,BANSANDER-A,Obl,,2017-02-18,26345.12,1,0.0
252,BANSANDER-A,Obl,,2017-02-26,26382.69,1,0.0
253,BANSANDER-A,Obl,,2017-02-27,26387.39,1,0.0
254,BANSANDER-A,Obl,,2017-03-09,26434.43,1,0.0
255,BANSANDER-A,Obl,,2017-03-11,26437.84,1,0.0
256,BANSANDER-A,Obl,,2017-03-12,26439.54,1,0.0
257,BANSANDER-A,Obl,,2017-03-14,26442.95,1,0.0
258,BANSANDER-A,Obl,,2017-03-16,26446.36,1,0.0
259,BANSANDER-A,Obl,,2017-03-23,26458.29,1,0.0
260,BANSANDER-A,Obl,,2017-03-24,26460.0,1,0.0
261,BANSANDER-A,Obl,,2017-03-25,26461.7,1,0.0
262,BANSANDER-A,Obl,,2017-03-29,26468.53,1,0.0
263,BANSANDER-A,Obl,,2017-04-03,26477.06,1,0.0
264,BANSANDER-A,Obl,,2017-04-05,26480.47,1,0.0
265,BANSANDER-A,Obl,,2017-04-09,26487.3,1,0.0
266,BANSANDER-A,Obl,,2017-04-15,26508.46,1,0.0
267,BANSANDER-A,Obl,,2017-04-22,26533.16,1,0.0
268,BANSANDER-A,Obl,,2017-04-26,26547.29,1,0.0
269,BANSANDER-A,Obl,,2017-05-06,26582.64,1,0.0
270,BANSANDER-A,Obl,,2017-05-12,26598.39,1,0.0
271,BANSANDER-A,Obl,,2017-05-18,26608.68,1,0.0
272,BANSANDER-A,Obl,,2017-05-23,26617.26,1,0.0
273,BANSANDER-A,Obl,,2017-05-24,26618.97,1,0.0
274,BANSANDER-A,Obl,,2017-05-27,26624.12,1,0.0
275,BANSANDER-A,Obl,,2017-06-02,26634.42,1,0.0
276,BANSANDER-A,Obl,,2017-06-08,26644.72,1,0.0
277,BANSANDER-A,Obl,,2017-06-15,26651.77,1,0.0
278,BANSANDER-A,Obl,,2017-06-19,26655.32,1,0.0
279,BANSANDER-A,Obl,,2017-06-20,26656.21,1,0.0
280,BANSANDER-A,Obl,,2017-06-24,26659.76,1,0.0
281,BANSANDER-A,Obl,,2017-06-27,26662.42,1,0.0
282,BANSANDER-A,Obl,,2017-06-28,26663.31,1,0.0
283,BANSANDER-A,Obl,,2017-07-10,26669.64,1,0.0
284,BANSANDER-A,Obl,,2017-07-20,26635.18,1,0.0
285,BANSANDER-A,Obl,,2017-07-22,26628.3,1,0.0
286,BANSANDER-A,Obl,,2017-07-24,26621.41,1,0.0
287,BANSANDER-A,Obl,,2017-07-27,26611.09,1,0.0
288,BANSANDER-A,Obl,,2017-07-28,26607.65,1,0.0
289,BANSANDER-A,Obl,,2017-08-11,26569.82,1,0.0
290,BANSANDER-A,Obl,,2017-08-12,26571.54,1,0.0
291,BANSANDER-A,Obl,,2017-08-17,26580.1,1,0.0
292,BANSANDER-A,Obl,,2017-08-19,26583.53,1,0.0
293,BANSANDER-A,Obl,,2017-08-27,26597.24,1,0.0
294,BANSANDER-A,Obl,,2017-08-28,26598.95,1,0.0
295,BANSANDER-A,Obl,,2017-09-15,26630.17,1,0.0
296,BANSANDER-A,Obl,,2017-09-18,26635.49,1,0.0
297,BANSANDER-A,Obl,,2017-09-22,26642.59,1,0.0
298,BANSANDER-A,Obl,,2017-09-24,26646.14,1,0.0
299,BANSANDER-A,Obl,,2017-09-30,26656.79,1,0.0
300,BANSANDER-A,Obl,,2017-10-06,26667.44,1,0.0
301,BANSANDER-A,Obl,,2017-10-15,26662.44,1,0.0
302,BANSANDER-A,Obl,,2017-10-26,26643.5,1,0.0
303,BANSANDER-A,Obl,,2017-11-01,26633.18,1,0.0
304,BANSANDER-A,Obl,,2017-11-06,26624.58,1,0.0
305,BANSANDER-A,Obl,,2017-11-09,26619.42,1,0.0
306,BANSANDER-A,Obl,,2017-11-11,26630.04,1,0.0
307,BANSANDER-A,Obl,,2017-11-15,26651.29,1,0.0
308,BANSANDER-A,Obl,,2017-11-21,26683.19,1,0.0
309,BANSANDER-A,Obl,,2017-11-22,26688.51,1,0.0
310,BANSANDER-A,Obl,,2017-11-23,26693.84,1,0.0
311,BANSANDER-A,Obl,,2017-11-25,26704.48,1,0.0
312,BANSANDER-A,Obl,,2017-11-27,26715.14,1,0.0
313,BANSANDER-A,Obl,,2017-11-29,26725.79,1,0.0
314,BANSANDER-A,Obl,,2017-12-02,26741.78,1,0.0
315,BANSANDER-A,Obl,,2017-12-08,26773.8,1,0.0
316,BANSANDER-A,Obl,,2017-12-29,26796.41,1,0.0
317,BANSANDER-A,Obl,,2017-12-31,26798.14,1,0.0
318,BANSANDER-B,Obl,,2017-01-01,26348.83,1,0.0
319,BANSANDER-B,Obl,,2017-01-05,26352.23,1,0.0
320,BANSANDER-B,Obl,,2017-01-07,26353.93,1,0.0
321,BANSANDER-B,Obl,,2017-01-09,26355.63,1,0.0
322,BANSANDER-B,Obl,,2017-01-10,26353.93,1,0.0
323,BANSANDER-B,Obl,,2017-09-19,26637.26,1,0.0
324,BANSANDER-B,Obl,,2017-09-26,26649.69,1,0.0
325,BANSANDER-B,Obl,,2017-09-30,26656.79,1,0.0
326,BANSANDER-B,Obl,,2017-10-01,26658.56,1,0.0
327,BANSANDER-B,Obl,,2017-10-02,26660.34,1,0.0
328,BANSANDER-B,Obl,,2017-10-10,26671.05,1,0.0
329,BANSANDER-B,Obl,,2017-10-11,26669.33,1,0.0
330,BANSANDER-B,Obl,,2017-10-12,26667.6,1,0.0
331,BANSANDER-B,Obl,,2017-10-14,26664.16,1,0.0
332,BANSANDER-B,Obl,,2017-10-25,26645.22,1,0.0
333,BANSANDER-B,Obl,,2017-10-29,26638.34,1,0.0
334,BANSANDER-B,Obl,,2017-11-05,26626.3,1,0.0
335,BANSANDER-B,Obl,,2017-11-06,26624.58,1,0.0
336,BANSANDER-B,Obl,,2017-11-07,26622.86,1,0.0
337,BANSANDER-B,Obl,,2017-11-08,26621.14,1,0.0
338,BANSANDER-B,Obl,,2017-11-11,26630.04,1,0.0
339,BANSANDER-B,Obl,,2017-11-15,26651.29,1,0.0
340,BANSANDER-B,Obl,,2017-11-18,26667.23,1,0.0
341,BANSANDER-B,Obl,,2017-11-23,26693.84,1,0.0
342,BANSANDER-B,Obl,,2017-11-26,26709.81,1,0.0
343,BANSANDER-B,Obl,,2017-11-28,26720.46,1,0.0
344,BANSANDER-B,Obl,,2017-12-02,26741.78,1,0.0
345,BANSANDER-B,Obl,,2017-12-09,26779.14,1,0.0
346,BANSANDER-B,Obl,,2017-12-19,26787.78,1,0.0
347,BANSANDER-B,Obl,,2017-12-20,26788.64,1,0.0
348,BANSANDER-B,Obl,,2017-12-25,26792.96,1,0.0
349,BANSANDER-B,Obl,,2017-12-28,26795.55,1,0.0
350,BANSANDER-C,Obl,,2017-01-01,26348.83,1,0.0
351,BANSANDER-C,Obl,,2017-01-04,26351.38,1,0.0
352,BANSANDER-C,Obl,,2017-01-05,26352.23,1,0.0
353,BANSANDER-C,Obl,,2017-01-07,26353.93,1,0.0
354,BANSANDER-C,Obl,,2017-01-21,26335.21,1,0.0
355,BANSANDER-B,Obl,,2017-05-19,26610.4,1,0.0
356,BANSANDER-B,Obl,,2017-05-23,26617.26,1,0.0
357,BANSANDER-B,Obl,,2017-05-29,26627.55,1,0.0
358,BANSANDER-B,Obl,,2017-07-04,26668.64,1,0.0
359,BANSANDER-B,Obl,,2017-07-07,26671.31,1,0.0
360,BANSANDER-B,Obl,,2017-07-10,26669.64,1,0.0
361,BANSANDER-B,Obl,,2017-08-01,26593.89,1,0.0
362,BANSANDER-B,Obl,,2017-08-08,26569.83,1,0.0
363,BANSANDER-B,Obl,,2017-08-26,26595.52,1,0.0
364,BANSANDER-B,Obl,,2017-08-28,26598.95,1,0.0
365,BANSANDER-B,Obl,,2017-08-29,26600.67,1,0.0
366,BANSANDER-B,Obl,,2017-09-03,26609.24,1,0.0
367,BANSANDER-B,Obl,,2017-09-08,26617.82,1,0.0
368,BANSANDER-D,Obl,,2017-10-16,26660.71,1,0.0
369,BANSANDER-D,Obl,,2017-10-21,26652.11,1,0.0
370,BANSANDER-D,Obl,,2017-10-23,26648.67,1,0.0
371,BANSANDER-D,Obl,,2017-11-05,26626.3,1,0.0
372,BANSANDER-D,Obl,,2017-11-07,26622.86,1,0.0
373,BANSANDER-D,Obl,,2017-11-10,26624.73,1,0.0
374,BANSANDER-D,Obl,,2017-11-14,26645.97,1,0.0
375,BANSANDER-D,Obl,,2017-11-16,26656.6,1,0.0
376,BANSANDER-D,Obl,,2017-11-17,26661.92,1,0.0
377,BANSANDER-D,Obl,,2017-11-24,26699.16,1,0.0
378,BANSANDER-D,Obl,,2017-11-29,26725.79,1,0.0
379,BANSANDER-D,Obl,,2017-12-01,26736.45,1,0.0
380,BANSANDER-D,Obl,,2017-12-02,26741.78,1,0.0
381,BANSANDER-D,Obl,,2017-12-16,26785.18,1,0.0
382,BANSANDER-D,Obl,,2017-12-17,26786.05,1,0.0
383,BANSANDER-D,Obl,,2017-12-20,26788.64,1,0.0
384,BANSANDER-D,Obl,,2017-12-23,26791.23,1,0.0
385,BANSANDER-D,Obl,,2017-12-24,26792.09,1,0.0
386,BANSANDER-D,Obl,,2017-12-30,26797.28,1,0.0
387,BANSANDER-E,Obl,,2017-01-06,26353.08,1,0.0
388,BANSANDER-E,Obl,,2017-01-13,26348.82,1,0.0
389,BANSANDER-E,Obl,,2017-01-15,26345.42,1,0.0
390,BANSANDER-E,Obl,,2017-01-17,26342.02,1,0.0
391,BANSANDER-E,Obl,,2017-01-22,26333.51,1,0.0
392,BANSANDER-E,Obl,,2017-01-23,26331.81,1,0.0
393,BANSANDER-E,Obl,,2017-01-25,26328.41,1,0.0
394,BANSANDER-E,Obl,,2017-01-26,26326.71,1,0.0
395,BANSANDER-E,Obl,,2017-01-29,26321.61,1,0.0
396,BANSANDER-E,Obl,,2017-02-01,26316.51,1,0.0
397,BANSANDER-E,Obl,,2017-02-05,26309.71,1,0.0
398,BANSANDER-E,Obl,,2017-02-06,26308.02,1,0.0
399,BANSANDER-E,Obl,,2017-02-07,26306.32,1,0.0
400,BANSANDER-E,Obl,,2017-06-19,26655.32,1,0.0
401,BANSANDER-E,Obl,,2017-06-21,26657.1,1,0.0
402,BANSANDER-E,Obl,,2017-06-23,26658.87,1,0.0
403,BANSANDER-E,Obl,,2017-06-25,26660.65,1,0.0
404,BANSANDER-E,Obl,,2017-07-07,26671.31,1,0.0
405,BANSANDER-E,Obl,,2017-07-18,26642.07,1,0.0
406,BANSANDER-E,Obl,,2017-07-24,26621.41,1,0.0
407,BANSANDER-E,Obl,,2017-08-07,26573.27,1,0.0
408,BANSANDER-E,Obl,,2017-08-10,26568.11,1,0.0
