,RUN,Serie,valor_cuota,Fecha,uf,tipo_cambio,tac_total
28,8776-9,A,1270.7773,2018-06-11,27107.29,1.0,2.64
29,8529-4,F,1179.0338,2018-06-11,27107.29,1.0,
30,8492-1,B,1607.5218,2018-06-11,27107.29,1.0,2.22
31,8502-2,APV,1.7534,2018-06-11,27107.29,630.45,1.62
32,8638-K,CLASI,1606.6997,2018-06-11,27107.29,1.0,2.0
33,8640-1,ALTOP,1750.2257,2018-06-11,27107.29,1.0,2.0
34,9474-9,J,1007.5003,2018-06-11,27107.29,1.0,0.78
35,8295-3,LIQUIDEZ,1472.9397,2018-06-11,27107.29,1.0,2.98
36,8421-2,B,1777.4008,2018-06-11,27107.29,1.0,1.81
37,9017-4,F3,1403.1858,2018-06-11,27107.29,1.0,
38,9048-4,B,137.5365,2018-06-11,27107.29,630.45,4.25
39,9189-8,F2,1111.901,2018-06-11,27107.29,1.0,1.91
40,8935-4,LIQUIDEZ,710.4464,2018-06-11,27107.29,1.0,5.65
41,8980-K,E,1581.8222,2018-06-11,27107.29,1.0,2.84
42,8994-K,F4,1164.8583,2018-06-11,27107.29,1.0,1.57
43,8684-3,D,697.0983,2018-07-11,27184.94,1.0,1.8
44,8529-4,B,1117.3255,2018-07-11,27184.94,1.0,
45,8183-3,PATRIMONIA,1366.5208,2018-07-11,27184.94,1.0,1.79
46,8379-8,F2,1077.2811,2018-07-11,27184.94,1.0,3.62
47,8916-8,I,1144.6,2018-07-11,27184.94,1.0,1.31
48,8979-6,F4,1454.4197,2018-07-11,27184.94,1.0,2.13
49,8980-K,E,1497.0065,2018-07-11,27184.94,1.0,2.84
50,8776-9,I,1036.7793,2018-07-11,27184.94,1.0,
51,8801-3,INSTITUCIO,1220.0368,2018-07-11,27184.94,1.0,2.98
52,8820-K,G,1261.2277,2018-07-11,27184.94,650.43,1.34
53,8725-4,D,857.4024,2018-07-11,27184.94,1.0,3.8
54,8774-2,A,1143.5375,2018-07-11,27184.94,1.0,3.3
55,8475-1,CLASICA,947.3293,2018-07-11,27184.94,1.0,4.46
56,8604-5,B,1899.7068,2018-07-11,27184.94,1.0,5.0
57,8409-3,D,1351.4567,2018-07-11,27184.94,1.0,2.38
58,8421-2,B,1783.037,2018-07-11,27184.94,1.0,1.81
59,8448-4,BPLUS,2053.3211,2018-07-11,27184.94,1.0,0.6
60,8515-4,BPRIV,104.7999,2018-07-11,27184.94,650.43,0.0
61,8600-2,B,1431.9635,2018-07-11,27184.94,1.0,1.77
62,8826-9,PLAN2,1359.3275,2018-07-11,27184.94,1.0,1.34
63,9222-3,EJECU,1091.8793,2018-07-11,27184.94,1.0,0.71
64,8251-1,A,1509.8359,2018-07-11,27184.94,1.0,3.26
65,8252-K,PLAN3,1644.6602,2018-07-11,27184.94,1.0,1.17
66,9595-8,LP180,1010.8177,2018-07-11,27184.94,1.0,2.27
67,8274-0,E,1117.6637,2018-07-11,27184.94,1.0,1.13
68,9209-6,ADC,9.8326,2018-07-11,27184.94,650.43,0.8
69,9474-9,J,1015.0757,2018-07-11,27184.94,1.0,0.78
70,9190-1,A,1096.4536,2018-07-11,27184.94,1.0,3.08
71,9541-9,A,734.5022,2018-07-11,27184.94,1.0,1.62
72,8055-1,A,4212.4876,2018-07-11,27184.94,1.0,1.85
73,8130-2,P,1256.7322,2018-07-11,27184.94,1.0,1.01
74,8202-3,A,1771.0056,2018-07-11,27184.94,1.0,1.2
75,8209-0,INVER,1202.2561,2018-07-11,27184.94,1.0,1.3
76,8028-4,BPLUS,2003.2901,2018-07-11,27184.94,1.0,0.6
77,8806-4,J,1055.6555,2018-07-11,27184.94,1.0,0.26
78,8934-6,A,1287.8305,2018-07-11,27184.94,1.0,1.66
79,9033-6,O,1014.6587,2018-07-11,27184.94,1.0,0.02
80,8315-1,LV,1142.027,2018-07-11,27184.94,1.0,0.07
81,8375-5,P,1723.0433,2018-07-11,27184.94,1.0,2.44
82,8422-0,LP180,1724.7997,2018-07-11,27184.94,1.0,1.21
83,8676-2,AC-APV,1152.4489,2018-07-11,27184.94,1.0,0.68
84,8676-2,H,1445.651,2018-07-11,27184.94,1.0,0.65
85,9489-7,B,950.0137,2018-07-11,27184.94,1.0,1.5
86,9489-7,BCH,1016.1316,2018-07-11,27184.94,1.0,0.0
87,8116-7,INVER,1153.1484,2018-07-11,27184.94,1.0,3.21
88,8107-8,CLASI,27526.4231,2018-08-11,27217.38,1.0,1.1
89,8202-3,A,1774.0458,2018-08-11,27217.38,1.0,1.2
90,8209-0,INVER,1203.5661,2018-08-11,27217.38,1.0,1.3
91,8608-8,CLASI,14004.6767,2018-08-11,27217.38,1.0,0.18
92,8976-1,UNICA,1238.3342,2018-08-11,27217.38,1.0,0.1
93,8035-7,BCH,1041.8909,2018-08-11,27217.38,1.0,0.0
94,8050-0,A,3901.6551,2018-08-11,27217.38,1.0,2.02
95,8055-1,A,4224.4715,2018-08-11,27217.38,1.0,1.85
96,8055-1,G,1071.4552,2018-08-11,27217.38,1.0,0.65
97,8422-0,B,2258.9827,2018-08-11,27217.38,1.0,1.12
98,8806-4,H,1105.0475,2018-08-11,27217.38,1.0,2.06
99,8038-1,PLAN3,1476.8426,2018-08-11,27217.38,1.0,1.22
100,8054-3,C,5747.5183,2018-08-11,27217.38,1.0,2.97
101,8098-5,C,3586.8837,2018-08-11,27217.38,1.0,2.26
102,8373-9,C,1083.0675,2018-08-11,27217.38,1.0,5.75
103,8484-0,APV,1080.8767,2018-08-11,27217.38,1.0,1.52
104,8517-0,V,1227.8388,2018-08-11,27217.38,1.0,2.36
105,8519-7,F1,364.9982,2018-08-11,27217.38,645.95,5.26
106,8795-5,A,0.7587,2018-08-11,27217.38,645.95,4.75
107,8620-7,F2,1425.1167,2018-08-11,27217.38,1.0,1.69
108,8188-4,APV,1040.3504,2018-08-11,27217.38,1.0,0.0
109,8303-8,A,1455.4874,2018-08-11,27217.38,1.0,4.56
110,8347-K,D,1098.8933,2018-08-11,27217.38,1.0,3.0
111,8348-8,B,1417.3437,2018-08-11,27217.38,1.0,4.06
112,9048-4,B,138.6398,2018-08-11,27217.38,645.95,4.25
113,9190-1,A,1102.0494,2018-08-11,27217.38,1.0,3.08
114,9294-0,B,1024.4087,2018-08-11,27217.38,1.0,1.32
115,9594-K,LPI,1010.3567,2018-08-11,27217.38,1.0,0.55
116,9414-5,I,1129.1485,2018-08-11,27217.38,1.0,1.66
117,8885-4,C,1694.3218,2018-08-11,27217.38,1.0,4.5
118,8924-9,LIQUIDEZ,1494.6073,2018-08-11,27217.38,1.0,5.65
119,8979-6,F4,1426.3793,2018-08-11,27217.38,1.0,2.13
120,8823-4,G,927.3022,2018-08-11,27217.38,645.95,0.93
121,9345-9,I,1.0431,2018-08-11,27217.38,645.95,0.6
122,8740-8,PERSO,820.6674,2018-08-11,27217.38,1.0,5.22
123,8820-K,G,1261.3995,2018-08-11,27217.38,645.95,1.34
124,8250-3,PLAN1,1483.0298,2018-08-11,27217.38,1.0,0.88
125,8274-0,E,1119.7614,2018-08-11,27217.38,1.0,1.13
126,8304-6,INVER,1588.3923,2018-08-11,27217.38,1.0,1.02
127,8363-1,A,1825.473,2018-08-11,27217.38,1.0,0.97
128,8881-1,G,1103.3324,2018-08-11,27217.38,1.0,0.55
129,8986-9,D,1176.2856,2018-08-11,27217.38,1.0,1.08
130,9056-5,A,1106.9523,2018-08-11,27217.38,1.0,0.89
131,9106-5,B,1115.5093,2018-08-11,27217.38,1.0,1.2
132,9106-5,F,1134.4407,2018-08-11,27217.38,1.0,0.8
133,9259-2,D,1088.7935,2018-08-11,27217.38,1.0,1.3
134,8252-K,PLAN3,1648.6906,2018-08-11,27217.38,1.0,1.17
135,8514-6,CLASI,67547.8816,2018-08-11,27217.38,1.0,3.0
136,8515-4,BPRIV,104.7999,2018-08-11,27217.38,645.95,0.0
137,8600-2,B,1433.7994,2018-08-11,27217.38,1.0,1.77
138,8625-8,ALTOP,1043.9367,2018-08-11,27217.38,1.0,2.75
139,8177-9,F,1337.2615,2018-09-11,27322.85,1.0,0.68
140,8177-9,LV,1057.4143,2018-09-11,27322.85,1.0,0.05
141,8234-1,M1,1570.0365,2018-09-11,27322.85,1.0,1.2
142,8333-K,M2,1219.1573,2018-09-11,27322.85,692.62,0.04
143,8055-1,G,1072.7935,2018-09-11,27322.85,1.0,0.65
144,8032-2,APV,2381.9689,2018-09-11,27322.85,1.0,1.0
145,8172-8,F,1.3186,2018-09-11,27322.85,692.62,1.69
146,8347-K,D,1117.9664,2018-09-11,27322.85,1.0,3.0
147,8348-8,B,1467.6156,2018-09-11,27322.85,1.0,4.06
148,8409-3,D,1452.6404,2018-09-11,27322.85,1.0,2.38
149,8492-1,B,1638.1016,2018-09-11,27322.85,1.0,2.22
150,8589-8,F1,144.7546,2018-09-11,27322.85,692.62,2.05
151,8619-3,PLAN2,1628.9708,2018-09-11,27322.85,1.0,0.95
152,8638-K,CLASI,1607.4728,2018-09-11,27322.85,1.0,2.0
153,8776-9,A,1390.6612,2018-09-11,27322.85,1.0,2.64
154,8801-3,K,1300.6819,2018-09-11,27322.85,1.0,
155,8893-5,III,947.4669,2018-09-11,27322.85,1.0,1.55
156,8113-2,LP3,2564.1297,2018-09-11,27322.85,1.0,2.47
157,8131-0,C,4405.4345,2018-09-11,27322.85,1.0,2.97
158,9006-9,I,1233.2423,2018-09-11,27322.85,1.0,1.65
159,9027-1,A,0.9823,2018-09-11,27322.85,692.62,4.12
160,9063-8,INVER,1218.4348,2018-09-11,27322.85,1.0,1.75
161,9189-8,F2,1118.8784,2018-09-11,27322.85,1.0,1.91
162,9261-4,D,1061.5274,2018-09-11,27322.85,1.0,4.0
163,9352-1,INVER,101.5226,2018-09-11,27322.85,692.62,1.55
164,9473-0,B,1116.6551,2018-09-11,27322.85,1.0,3.52
165,9474-9,J,1041.9997,2018-09-11,27322.85,1.0,0.78
166,9593-1,G,1020.1863,2018-09-11,27322.85,1.0,2.62
167,8979-6,F4,1421.8168,2018-09-11,27322.85,1.0,2.13
168,8304-6,INVER,1590.6155,2018-09-11,27322.85,1.0,1.02
169,8316-K,I,1245.1322,2018-09-11,27322.85,1.0,0.36
170,8622-3,B,1499.2204,2018-09-11,27322.85,1.0,1.2
171,8305-4,F2,934.1248,2018-09-11,27322.85,1.0,3.65
172,8373-9,C,1077.5362,2018-09-11,27322.85,1.0,5.75
173,8438-7,PLAN4,1774.3812,2018-09-11,27322.85,1.0,1.08
174,8480-8,INVER,2054.6301,2018-09-11,27322.85,1.0,3.08
175,8482-4,PERSO,669.9742,2018-09-11,27322.85,1.0,3.85
176,8488-3,III,1387.3879,2018-09-11,27322.85,1.0,1.13
177,8610-K,C,551.8895,2018-09-11,27322.85,1.0,1.79
178,9596-6,LP180,1022.5729,2018-09-11,27322.85,1.0,1.77
179,8090-K,INVER,1511.5533,2018-09-11,27322.85,1.0,4.24
180,8932-K,I,1362.0599,2018-09-11,27322.85,1.0,0.68
181,9106-5,B,1117.8034,2018-09-11,27322.85,1.0,1.2
182,8514-6,FAMIL,1513.6785,2018-09-11,27322.85,1.0,5.25
183,8826-9,PLAN2,1371.6701,2018-09-11,27322.85,1.0,1.34
184,8827-7,LP3,1363.9065,2018-09-11,27322.85,1.0,1.48
185,9023-9,P,0.9537,2018-09-11,27322.85,692.62,5.38
186,9365-3,B,999.4612,2018-09-11,27322.85,692.62,1.14
187,8857-9,INVER,851.4991,2018-09-11,27322.85,1.0,3.12
188,8857-9,PERSO,743.8325,2018-09-11,27322.85,1.0,4.76
189,8858-7,PATRI,1001.4129,2018-09-11,27322.85,1.0,2.88
190,8023-3,V,1168.0522,2018-09-11,27322.85,1.0,0.76
191,8029-2,LIQUIDEZ,1495.2441,2018-09-11,27322.85,1.0,1.43
192,8806-4,J,1065.963,2018-09-11,27322.85,1.0,0.26
193,8897-8,A,1348.5043,2018-09-11,27322.85,1.0,2.24
194,8934-6,A,1297.4682,2018-09-11,27322.85,1.0,1.66
195,9033-6,O,1028.0547,2018-09-11,27322.85,1.0,0.02
196,9084-0,D,1197.1795,2018-09-11,27322.85,1.0,0.85
197,8246-5,A,1806.0864,2018-09-11,27322.85,1.0,2.12
198,8263-5,A,1834.4648,2018-09-11,27322.85,1.0,1.91
199,8317-8,A,1939.069,2018-09-11,27322.85,1.0,0.95
200,8422-0,B,2261.7254,2018-09-11,27322.85,1.0,1.12
201,8676-2,AC-APV,1164.1764,2018-09-11,27322.85,1.0,0.68
202,9541-9,A,603.18,2018-09-11,27322.85,1.0,1.62
203,9432-3,F,1003.6549,2018-01-01,26799.01,1.0,2.06
204,9259-2,D,1072.5727,2018-01-01,26799.01,1.0,1.3
205,8513-8,ALPAT,1333.807,2018-01-01,26799.01,1.0,2.75
206,8600-2,C,1453.6737,2018-01-01,26799.01,1.0,1.57
207,8023-3,V,1119.4034,2018-01-01,26799.01,1.0,0.76
208,8105-1,A,3252.9285,2018-01-01,26799.01,1.0,1.76
209,8174-4,CLASI,2004.9322,2018-01-01,26799.01,1.0,1.69
210,8315-1,F,1944.6246,2018-01-01,26799.01,1.0,1.17
211,8317-8,A,1879.306,2018-01-01,26799.01,1.0,0.95
212,8375-5,P,1686.2481,2018-01-01,26799.01,1.0,2.44
213,9003-4,H,1313.4992,2018-01-01,26799.01,1.0,0.75
214,9084-0,D,1156.8577,2018-01-01,26799.01,1.0,0.85
215,8038-1,C,4201.517,2018-01-01,26799.01,1.0,1.62
216,8038-1,PLAN1,1503.6287,2018-01-01,26799.01,1.0,1.62
217,8038-1,PLAN2,2034.3156,2018-01-01,26799.01,1.0,1.42
218,8038-1,PLAN3,1570.1325,2018-01-01,26799.01,1.0,1.22
219,8176-0,ALPAT,1006.3799,2018-01-01,26799.01,1.0,2.75
220,8305-4,F2,1017.7509,2018-01-01,26799.01,1.0,3.65
221,8480-8,INVER,1728.8162,2018-01-01,26799.01,1.0,3.08
222,8482-4,GLOBA,1318.161,2018-01-01,26799.01,1.0,1.34
223,8484-0,APV,1096.5145,2018-01-01,26799.01,1.0,1.52
224,8519-7,F1,431.0916,2018-01-01,26799.01,615.22,5.26
225,8529-4,F,1238.3258,2018-01-01,26799.01,1.0,
226,8347-K,D,1084.198,2018-01-01,26799.01,1.0,3.0
227,8348-8,B,1463.6628,2018-01-01,26799.01,1.0,4.06
228,8074-8,INVER,1498.0125,2018-01-01,26799.01,1.0,4.35
229,8098-5,C,3570.4056,2018-01-01,26799.01,1.0,2.26
230,8610-K,LP180,482.2577,2018-01-01,26799.01,1.0,3.71
231,8684-3,D,735.235,2018-01-01,26799.01,1.0,1.8
232,8857-9,PERSO,825.1049,2018-01-01,26799.01,1.0,4.76
233,9007-7,D,1145.1651,2018-01-01,26799.01,1.0,3.8
234,9024-7,I,1024.0433,2018-01-01,26799.01,1.0,1.42
235,8032-2,APV,2306.0366,2018-01-01,26799.01,1.0,1.0
236,8188-4,APV,1040.3504,2018-01-01,26799.01,1.0,0.0
237,8776-9,A,1261.1628,2018-01-01,26799.01,1.0,2.64
238,8776-9,I,983.9803,2018-01-01,26799.01,1.0,
239,8915-K,G,1124.2301,2018-01-01,26799.01,1.0,
240,8916-8,I,1170.0812,2018-01-01,26799.01,1.0,1.31
241,8992-3,F2,1474.1095,2018-01-01,26799.01,1.0,2.59
242,9473-0,B,1024.4777,2018-01-01,26799.01,1.0,3.52
243,8316-K,I,1215.7946,2018-01-01,26799.01,1.0,0.36
244,8622-3,B,1468.1588,2018-01-01,26799.01,1.0,1.2
245,8502-2,APV,1.8343,2018-01-01,26799.01,615.22,1.62
246,8502-2,LV,1.129,2018-01-01,26799.01,615.22,0.1
247,8638-K,CLASI,1603.1612,2018-01-01,26799.01,1.0,2.0
248,9102-2,I,1.3937,2018-01-01,26799.01,615.22,0.2
249,9447-1,UNICA,1103.8153,2018-01-01,26799.01,1.0,0.0
250,8993-1,APV,1523.6053,2018-01-01,26799.01,1.0,2.15
251,9048-4,B,132.7213,2018-01-01,26799.01,615.22,4.25
252,9063-8,APV,1199.2349,2018-01-01,26799.01,1.0,1.0
253,8348-8,B,1510.7022,2018-02-01,26825.81,1.0,4.06
254,8475-1,CLASICA,1026.6756,2018-02-01,26825.81,1.0,4.46
255,9017-4,F5,1000.0,2018-02-01,26825.81,1.0,
256,9029-8,F2,1269.8236,2018-02-01,26825.81,1.0,
257,9048-4,B,140.1692,2018-02-01,26825.81,603.25,4.25
258,9189-8,F2,1094.4435,2018-02-01,26825.81,1.0,1.91
259,9226-6,ADC,1113.7712,2018-02-01,26825.81,1.0,0.6
260,9261-4,D,1092.3695,2018-02-01,26825.81,1.0,4.0
261,9261-4,I,1155.8191,2018-02-01,26825.81,1.0,1.3
262,9473-0,B,1063.8522,2018-02-01,26825.81,1.0,3.52
263,8723-8,P,1548.6328,2018-02-01,26825.81,1.0,3.78
264,8916-8,G,1000.0,2018-02-01,26825.81,1.0,
265,8916-8,M,1196.9742,2018-02-01,26825.81,1.0,1.22
266,8935-4,LIQUIDEZ,707.0193,2018-02-01,26825.81,1.0,5.65
267,8980-K,E,1575.9337,2018-02-01,26825.81,1.0,2.84
268,8274-0,E,1106.5668,2018-02-01,26825.81,1.0,1.13
269,8316-K,I,1220.6736,2018-02-01,26825.81,1.0,0.36
270,8881-1,G,1086.5051,2018-02-01,26825.81,1.0,0.55
271,9106-5,B,1098.9947,2018-02-01,26825.81,1.0,1.2
272,8252-K,PLAN3,1670.6603,2018-02-01,26825.81,1.0,1.17
273,8825-0,G,1266.0943,2018-02-01,26825.81,1.0,3.07
274,9023-9,P,1.1718,2018-02-01,26825.81,603.25,5.38
275,8315-1,LV,1110.7211,2018-02-01,26825.81,1.0,0.07
276,8422-0,B,2212.3847,2018-02-01,26825.81,1.0,1.12
277,8059-4,P,1001.7662,2018-02-01,26825.81,1.0,0.14
278,8107-8,CLASI,27267.8377,2018-02-01,26825.81,1.0,1.1
279,8177-9,LV,1044.1122,2018-02-01,26825.81,1.0,0.05
280,8608-8,CLASI,13854.2009,2018-02-01,26825.81,1.0,0.18
281,8684-3,D,789.8236,2018-02-01,26825.81,1.0,1.8
282,8684-3,G,693.0,2018-02-01,26825.81,1.0,
283,8857-9,PERSO,862.2367,2018-02-01,26825.81,1.0,4.76
284,8912-5,B,1095.7724,2018-02-01,26825.81,1.0,1.54
285,8204-K,I,6258.3841,2018-02-01,26825.81,1.0,1.76
286,8269-4,F1,1080.9021,2018-02-01,26825.81,1.0,
287,8269-4,F5,1245.6084,2018-02-01,26825.81,1.0,
288,8289-9,PATRI,1032.0639,2018-02-01,26825.81,1.0,2.52
289,8379-8,F2,1162.896,2018-02-01,26825.81,1.0,3.62
290,9074-3,APER,1014.8798,2018-02-01,26825.81,1.0,0.95
291,9238-K,LIQUIDEZ,1061.3023,2018-02-01,26825.81,1.0,1.55
292,8098-5,C,3985.8671,2018-02-01,26825.81,1.0,2.26
293,8604-5,B,2076.3541,2018-02-01,26825.81,1.0,5.0
294,8621-5,A,1811.0558,2018-02-01,26825.81,1.0,4.25
295,8638-K,CLASI,1621.7638,2018-02-01,26825.81,1.0,2.0
296,8806-4,H,1074.3325,2018-02-01,26825.81,1.0,2.06
297,8806-4,J,1024.0577,2018-02-01,26825.81,1.0,0.26
298,8897-8,A,1317.1234,2018-02-01,26825.81,1.0,2.24
299,8956-7,E,1381.6843,2018-02-01,26825.81,1.0,1.43
300,8956-7,M,1056.5623,2018-02-01,26825.81,1.0,0.35
301,8529-4,F,1293.6536,2018-02-01,26825.81,1.0,
302,8846-3,CLASI,1343.6309,2018-02-01,26825.81,1.0,2.0
303,9489-7,BCH,1134.9596,2018-02-01,26825.81,1.0,0.0
304,8116-7,INVER,1165.7952,2018-02-01,26825.81,1.0,3.21
305,8265-1,F4,1119.6007,2018-02-01,26825.81,1.0,0.91
306,8057-8,APV,5058.5181,2018-03-01,26928.49,1.0,0.71
307,8059-4,EJECU,1362.0072,2018-03-01,26928.49,1.0,0.52
308,8177-9,LV,1045.2204,2018-03-01,26928.49,1.0,0.05
309,8209-0,INVER,1196.4434,2018-03-01,26928.49,1.0,1.3
310,8517-0,V,1202.1334,2018-03-01,26928.49,1.0,2.36
311,8204-K,I,5928.3896,2018-03-01,26928.49,1.0,1.76
312,8205-8,I,2318.7788,2018-03-01,26928.49,1.0,1.41
313,8289-9,PATRI,966.3426,2018-03-01,26928.49,1.0,2.52
314,8038-1,PLAN3,1558.0827,2018-03-01,26928.49,1.0,1.22
315,8054-3,C,5811.2104,2018-03-01,26928.49,1.0,2.97
316,8097-7,G,1374.0209,2018-03-01,26928.49,1.0,4.23
317,8098-5,C,3834.8491,2018-03-01,26928.49,1.0,2.26
318,8956-7,E,1394.2465,2018-03-01,26928.49,1.0,1.43
319,9084-0,D,1169.5447,2018-03-01,26928.49,1.0,0.85
320,9426-9,H-APV,1002.7939,2018-03-01,26928.49,1.0,1.0
321,8897-8,A,1323.3126,2018-03-01,26928.49,1.0,2.24
322,8934-6,A,1271.6573,2018-03-01,26928.49,1.0,1.66
323,8427-1,A,1649.0593,2018-03-01,26928.49,1.0,2.04
324,8172-8,F,1.3195,2018-03-01,26928.49,593.61,1.69
325,8265-1,F4,1124.5656,2018-03-01,26928.49,1.0,0.91
326,8857-9,INVER,923.452,2018-03-01,26928.49,1.0,3.12
327,8857-9,PERSO,813.755,2018-03-01,26928.49,1.0,4.76
328,8610-K,C,595.4371,2018-03-01,26928.49,1.0,1.79
329,8679-7,G,1139.2636,2018-03-01,26928.49,1.0,
330,8684-3,D,763.4845,2018-03-01,26928.49,1.0,1.8
331,8684-3,G,693.0,2018-03-01,26928.49,1.0,
332,9189-8,F2,1099.9558,2018-03-01,26928.49,1.0,1.91
333,9294-0,B,1035.0776,2018-03-01,26928.49,1.0,1.32
334,8621-5,A,1708.7678,2018-03-01,26928.49,1.0,4.25
335,8640-1,ALTOP,1715.6129,2018-03-01,26928.49,1.0,2.0
336,8723-8,I,1365.5377,2018-03-01,26928.49,1.0,1.25
337,8723-8,P,1468.2669,2018-03-01,26928.49,1.0,3.78
338,8885-4,C,1562.9463,2018-03-01,26928.49,1.0,4.5
339,8916-8,I,1160.9022,2018-03-01,26928.49,1.0,1.31
340,8924-9,LIQUIDEZ,1404.2399,2018-03-01,26928.49,1.0,5.65
341,8380-1,ADC,1008.4589,2018-03-01,26928.49,1.0,1.19
342,8823-4,G,989.3433,2018-03-01,26928.49,593.61,0.93
343,8514-6,FAMIL,1506.2926,2018-03-01,26928.49,1.0,5.25
344,8515-4,BPRIV,104.7999,2018-03-01,26928.49,593.61,0.0
345,9352-1,INVER,107.7142,2018-03-01,26928.49,593.61,1.55
346,9428-5,A,991.8123,2018-03-01,26928.49,1.0,4.38
347,8304-6,INVER,1571.2093,2018-03-01,26928.49,1.0,1.02
348,8316-K,I,1224.9411,2018-03-01,26928.49,1.0,0.36
349,8363-1,A,1802.5522,2018-03-01,26928.49,1.0,0.97
350,9222-3,EJECU,1081.2175,2018-03-01,26928.49,1.0,0.71
351,9259-2,D,1078.2587,2018-03-01,26928.49,1.0,1.3
352,8992-3,F2,1472.7338,2018-03-01,26928.49,1.0,2.59
353,8055-1,G,1050.7925,2018-03-01,26928.49,1.0,0.65
354,8723-8,I,1348.7503,2018-04-01,26966.89,1.0,1.25
355,8740-8,PERSO,794.2018,2018-04-01,26966.89,1.0,5.22
356,8448-4,BPLUS,2013.2689,2018-04-01,26966.89,1.0,0.6
357,8604-5,B,1950.7714,2018-04-01,26966.89,1.0,5.0
358,8409-3,A,1249.961,2018-04-01,26966.89,1.0,2.94
359,8427-1,A,1651.9288,2018-04-01,26966.89,1.0,2.04
360,8993-1,APV,1525.742,2018-04-01,26966.89,1.0,2.15
361,9063-8,APV,1200.0147,2018-04-01,26966.89,1.0,1.0
362,9189-8,F2,1103.799,2018-04-01,26966.89,1.0,1.91
363,9294-0,BCH,1031.9421,2018-04-01,26966.89,1.0,0.0
364,9432-3,F,1003.9222,2018-04-01,26966.89,1.0,2.06
365,8776-9,I,966.7807,2018-04-01,26966.89,1.0,
366,8801-3,INSTITUCIO,1114.8002,2018-04-01,26966.89,1.0,2.98
367,8845-5,CLASI,1222.4698,2018-04-01,26966.89,1.0,2.5
368,8846-3,CLASI,1347.2918,2018-04-01,26966.89,1.0,2.0
369,8316-K,I,1226.634,2018-04-01,26966.89,1.0,0.36
370,8902-8,D,1000.0,2018-04-01,26966.89,1.0,
371,8986-9,D,1158.7409,2018-04-01,26966.89,1.0,1.08
372,9222-3,EJECU,1082.1321,2018-04-01,26966.89,1.0,0.71
373,9222-3,G,1036.7256,2018-04-01,26966.89,1.0,1.21
374,8513-8,ALPAT,1284.0506,2018-04-01,26966.89,1.0,2.75
375,8625-8,ALTOP,1071.0615,2018-04-01,26966.89,1.0,2.75
376,8812-9,M,1285.6212,2018-04-01,26966.89,1.0,1.09
377,9345-9,A,1.0882,2018-04-01,26966.89,605.26,0.93
378,9586-9,INVER,1001.1618,2018-04-01,26966.89,1.0,1.96
379,8177-9,F,1323.618,2018-04-01,26966.89,1.0,0.68
380,8202-3,A,1761.2774,2018-04-01,26966.89,1.0,1.2
381,8257-0,ALPAT,102.0882,2018-04-01,26966.89,605.26,0.77
382,8246-5,P,1837.6593,2018-04-01,26966.89,1.0,1.91
383,8023-3,E,1169.7818,2018-04-01,26966.89,1.0,1.61
384,8029-2,LIQUIDEZ,1479.7073,2018-04-01,26966.89,1.0,1.43
385,8050-0,A,3842.5454,2018-04-01,26966.89,1.0,2.02
386,8105-1,A,3295.1288,2018-04-01,26966.89,1.0,1.76
387,8105-1,V,2164.5603,2018-04-01,26966.89,1.0,2.59
388,9422-6,I,1018.6467,2018-04-01,26966.89,1.0,0.91
